Id,Date,Hour,StepTotal,Calories
7007744171,2016-04-29,4,0,65
7007744171,2016-04-29,5,0,65
7007744171,2016-04-29,6,637,121
7007744171,2016-04-29,7,3274,270
7007744171,2016-04-29,8,3939,325
7007744171,2016-04-29,9,642,143
7007744171,2016-04-29,10,399,101
7007744171,2016-04-29,11,274,104
7007744171,2016-04-29,12,630,143
7007744171,2016-04-29,13,193,96
7007744171,2016-04-29,14,2050,212
7007744171,2016-04-29,15,616,127
7007744171,2016-04-29,16,547,133
7007744171,2016-04-29,17,1857,223
7007744171,2016-04-29,18,1051,164
7007744171,2016-04-29,19,2151,228
7007744171,2016-04-29,20,1094,143
7007744171,2016-04-29,21,713,130
7007744171,2016-04-29,22,0,65
7007744171,2016-04-29,23,0,65
7007744171,2016-04-30,0,0,65
7007744171,2016-04-30,1,0,65
7007744171,2016-04-30,2,0,65
7007744171,2016-04-30,3,0,65
7007744171,2016-04-30,4,0,65
7007744171,2016-04-30,5,0,65
7007744171,2016-04-30,6,0,65
7007744171,2016-04-30,7,197,92
7007744171,2016-04-30,8,802,143
7007744171,2016-04-30,9,485,169
7007744171,2016-04-30,10,417,108
7007744171,2016-04-30,11,298,100
7007744171,2016-04-30,12,190,90
7007744171,2016-04-30,13,513,112
7007744171,2016-04-30,14,75,77
7007744171,2016-04-30,15,21,70
7007744171,2016-04-30,16,26,72
7007744171,2016-04-30,17,339,111
7007744171,2016-04-30,18,85,80
7007744171,2016-04-30,19,82,78
7007744171,2016-04-30,20,78,78
7007744171,2016-04-30,21,130,82
7007744171,2016-04-30,22,23,69
7007744171,2016-04-30,23,0,65
7007744171,2016-05-01,0,0,65
7007744171,2016-05-01,1,0,65
7007744171,2016-05-01,2,0,65
7007744171,2016-05-01,3,0,65
7007744171,2016-05-01,4,0,65
7007744171,2016-05-01,5,0,65
7007744171,2016-05-01,6,0,65
7007744171,2016-05-01,7,649,120
7007744171,2016-05-01,8,452,112
7007744171,2016-05-01,9,651,125
7007744171,2016-05-01,10,247,89
7007744171,2016-05-01,11,36,69
7007744171,2016-05-01,12,189,94
7007744171,2016-05-01,13,1186,251
7007744171,2016-05-01,14,321,101
7007744171,2016-05-01,15,613,117
7007744171,2016-05-01,16,738,154
7007744171,2016-05-01,17,231,96
7007744171,2016-05-01,18,51,84
7007744171,2016-05-01,19,236,101
7007744171,2016-05-01,20,0,65
7007744171,2016-05-01,21,0,65
7007744171,2016-05-01,22,0,65
7007744171,2016-05-01,23,0,65
7007744171,2016-05-02,0,0,65
7007744171,2016-05-02,1,0,65
7007744171,2016-05-02,2,0,65
7007744171,2016-05-02,3,0,65
7007744171,2016-05-02,4,0,65
7007744171,2016-05-02,5,0,65
7007744171,2016-05-02,6,823,149
7007744171,2016-05-02,7,485,112
7007744171,2016-05-02,8,4937,357
7007744171,2016-05-02,9,2409,263
7007744171,2016-05-02,10,2312,257
7007744171,2016-05-02,11,426,120
7007744171,2016-05-02,12,145,86
7007744171,2016-05-02,13,93,77
7007744171,2016-05-02,14,120,86
7007744171,2016-05-02,15,180,87
7007744171,2016-05-02,16,122,87
7007744171,2016-05-02,17,693,139
7007744171,2016-05-02,18,114,79
7007744171,2016-05-02,19,152,85
7007744171,2016-05-02,20,6,69
7007744171,2016-05-02,21,24,69
7007744171,2016-05-02,22,0,65
7007744171,2016-05-02,23,0,65
7007744171,2016-05-03,0,0,65
7007744171,2016-05-03,1,0,65
7007744171,2016-05-03,2,0,65
7007744171,2016-05-03,3,0,65
7007744171,2016-05-03,4,0,65
7007744171,2016-05-03,5,0,65
7007744171,2016-05-03,6,1050,160
7007744171,2016-05-03,7,3671,306
7007744171,2016-05-03,8,2965,287
7007744171,2016-05-03,9,650,157
7007744171,2016-05-03,10,299,98
7007744171,2016-05-03,11,802,158
7007744171,2016-05-03,12,557,133
7007744171,2016-05-03,13,1509,223
7007744171,2016-05-03,14,384,112
7007744171,2016-05-03,15,718,126
7007744171,2016-05-03,16,406,119
7007744171,2016-05-03,17,1016,178
7007744171,2016-05-03,18,232,99
7007744171,2016-05-03,19,84,77
7007744171,2016-05-03,20,73,142
7007744171,2016-05-03,21,94,85
7007744171,2016-05-03,22,0,65
7007744171,2016-05-03,23,0,65
7007744171,2016-05-04,0,0,65
7007744171,2016-05-04,1,0,65
7007744171,2016-05-04,2,0,65
7007744171,2016-05-04,3,0,65
7007744171,2016-05-04,4,0,65
7007744171,2016-05-04,5,0,65
7007744171,2016-05-04,6,0,65
7007744171,2016-05-04,7,0,65
7007744171,2016-05-04,8,0,65
7007744171,2016-05-04,9,0,65
7007744171,2016-05-04,10,0,65
7007744171,2016-05-04,11,0,65
7007744171,2016-05-04,12,0,65
7007744171,2016-05-04,13,0,65
7007744171,2016-05-04,14,0,65
7007744171,2016-05-04,15,0,65
7007744171,2016-05-04,16,0,65
7007744171,2016-05-04,17,0,65
7007744171,2016-05-04,18,0,65
7007744171,2016-05-04,19,0,65
7007744171,2016-05-04,20,0,65
7007744171,2016-05-04,21,0,65
7007744171,2016-05-04,22,0,65
7007744171,2016-05-04,23,0,65
7007744171,2016-05-05,0,0,65
7007744171,2016-05-05,1,0,65
7007744171,2016-05-05,2,0,65
7007744171,2016-05-05,3,0,65
7007744171,2016-05-05,4,0,65
7007744171,2016-05-05,5,0,65
7007744171,2016-05-05,6,752,147
7007744171,2016-05-05,7,2793,258
7007744171,2016-05-05,8,4094,327
7007744171,2016-05-05,9,2361,282
7007744171,2016-05-05,10,1294,211
7007744171,2016-05-05,11,130,96
7007744171,2016-05-05,12,192,97
7007744171,2016-05-05,13,562,118
7007744171,2016-05-05,14,326,138
7007744171,2016-05-05,15,662,157
7007744171,2016-05-05,16,781,141
7007744171,2016-05-05,17,385,110
7007744171,2016-05-05,18,595,123
7007744171,2016-05-05,19,83,80
7007744171,2016-05-05,20,0,65
7007744171,2016-05-05,21,0,65
7007744171,2016-05-05,22,0,65
7007744171,2016-05-05,23,0,65
7007744171,2016-05-06,0,0,65
7007744171,2016-05-06,1,0,65
7007744171,2016-05-06,2,0,65
7007744171,2016-05-06,3,0,65
7007744171,2016-05-06,4,0,65
7007744171,2016-05-06,5,43,68
7007744171,2016-05-06,6,5742,408
7007744171,2016-05-06,7,1164,182
7007744171,2016-05-06,8,907,177
7007744171,2016-05-06,9,806,156
7007744171,2016-05-06,10,90,78
7007744171,2016-05-06,11,441,110
7007744171,2016-05-06,12,301,98
7007744171,2016-05-06,13,324,110
7007744171,2016-05-06,14,37,71
7007744171,2016-05-06,15,361,111
7007744171,2016-05-06,16,69,80
7007744171,2016-05-06,17,135,85
7007744171,2016-05-06,18,453,107
7007744171,2016-05-06,19,374,105
7007744171,2016-05-06,20,212,89
7007744171,2016-05-06,21,0,65
7007744171,2016-05-06,22,0,65
7007744171,2016-05-06,23,0,65
7007744171,2016-05-07,0,0,65
7086361926,2016-04-12,0,0,68
7086361926,2016-04-12,1,0,68
7086361926,2016-04-12,2,0,68
7086361926,2016-04-12,3,0,68
7086361926,2016-04-12,4,0,68
7086361926,2016-04-12,5,0,68
7086361926,2016-04-12,6,0,69
7086361926,2016-04-12,7,422,117
7086361926,2016-04-12,8,0,69
7086361926,2016-04-12,9,234,93
7086361926,2016-04-12,10,26,72
7086361926,2016-04-12,11,121,80
7086361926,2016-04-12,12,156,84
7086361926,2016-04-12,13,1494,170
7086361926,2016-04-12,14,0,69
7086361926,2016-04-12,15,201,83
7086361926,2016-04-12,16,850,138
7086361926,2016-04-12,17,5921,596
7086361926,2016-04-12,18,995,205
7086361926,2016-04-12,19,297,145
7086361926,2016-04-12,20,407,131
7086361926,2016-04-12,21,0,76
7086361926,2016-04-12,22,181,96
7086361926,2016-04-12,23,4,72
7086361926,2016-04-13,0,0,68
7086361926,2016-04-13,1,0,68
7086361926,2016-04-13,2,0,68
7086361926,2016-04-13,3,0,68
7086361926,2016-04-13,4,0,68
7086361926,2016-04-13,5,0,68
7086361926,2016-04-13,6,12,72
7086361926,2016-04-13,7,475,138
7086361926,2016-04-13,8,150,87
7086361926,2016-04-13,9,0,69
7086361926,2016-04-13,10,152,82
7086361926,2016-04-13,11,91,76
7086361926,2016-04-13,12,49,74
7086361926,2016-04-13,13,1444,168
7086361926,2016-04-13,14,0,69
7086361926,2016-04-13,15,36,73
7086361926,2016-04-13,16,773,130
7086361926,2016-04-13,17,723,372
7086361926,2016-04-13,18,1182,229
7086361926,2016-04-13,19,327,133
7086361926,2016-04-13,20,255,111
7086361926,2016-04-13,21,4,72
7086361926,2016-04-13,22,140,86
7086361926,2016-04-13,23,0,68
7086361926,2016-04-14,0,0,68
7086361926,2016-04-14,1,14,70
7086361926,2016-04-14,2,0,68
7086361926,2016-04-14,3,0,68
7086361926,2016-04-14,4,0,68
7086361926,2016-04-14,5,0,68
7086361926,2016-04-14,6,0,70
7086361926,2016-04-14,7,362,129
7086361926,2016-04-14,8,607,146
7086361926,2016-04-14,9,438,103
7086361926,2016-04-14,10,156,83
7086361926,2016-04-14,11,427,99
7086361926,2016-04-14,12,58,82
7086361926,2016-04-14,13,1219,157
7086361926,2016-04-14,14,8,72
7086361926,2016-04-14,15,181,86
7086361926,2016-04-14,16,664,119
7086361926,2016-04-14,17,956,293
7086361926,2016-04-14,18,2604,355
7086361926,2016-04-14,19,370,122
7086361926,2016-04-14,20,249,102
7086361926,2016-04-14,21,56,85
7086361926,2016-04-14,22,34,78
7086361926,2016-04-14,23,595,138
7086361926,2016-04-15,0,428,128
7086361926,2016-04-15,1,0,69
7086361926,2016-04-15,2,0,68
7086361926,2016-04-15,3,0,68
7086361926,2016-04-15,4,0,68
7086361926,2016-04-15,5,0,68
7086361926,2016-04-15,6,0,69
7086361926,2016-04-15,7,701,150
7086361926,2016-04-15,8,244,100
7086361926,2016-04-15,9,169,92
7086361926,2016-04-15,10,0,69
7086361926,2016-04-15,11,36,73
7086361926,2016-04-15,12,421,99
7086361926,2016-04-15,13,3448,309
7086361926,2016-04-15,14,309,95
7086361926,2016-04-15,15,85,78
7086361926,2016-04-15,16,428,106
7086361926,2016-04-15,17,93,83
7086361926,2016-04-15,18,413,118
7086361926,2016-04-15,19,1714,191
7086361926,2016-04-15,20,11,77
7086361926,2016-04-15,21,0,70
7086361926,2016-04-15,22,85,78
7086361926,2016-04-15,23,0,70
7086361926,2016-04-16,0,31,73
7086361926,2016-04-16,1,0,68
7086361926,2016-04-16,2,0,68
7086361926,2016-04-16,3,0,68
7086361926,2016-04-16,4,0,68
7086361926,2016-04-16,5,0,68
7086361926,2016-04-16,6,0,68
7086361926,2016-04-16,7,0,68
7086361926,2016-04-16,8,0,68
7086361926,2016-04-16,9,0,68
7086361926,2016-04-16,10,0,68
7086361926,2016-04-16,11,0,68
7086361926,2016-04-16,12,0,68
7086361926,2016-04-16,13,0,68
7086361926,2016-04-16,14,0,68
7086361926,2016-04-16,15,0,68
7086361926,2016-04-16,16,0,68
7086361926,2016-04-16,17,0,68
7086361926,2016-04-16,18,0,68
7086361926,2016-04-16,19,0,68
7086361926,2016-04-16,20,0,68
7086361926,2016-04-16,21,0,68
7086361926,2016-04-16,22,0,68
7086361926,2016-04-16,23,0,68
7086361926,2016-04-17,0,0,68
7086361926,2016-04-17,1,0,68
7086361926,2016-04-17,2,0,68
7086361926,2016-04-17,3,0,68
7086361926,2016-04-17,4,0,68
7086361926,2016-04-17,5,0,68
7086361926,2016-04-17,6,0,68
7086361926,2016-04-17,7,0,68
7086361926,2016-04-17,8,0,68
7086361926,2016-04-17,9,0,68
7086361926,2016-04-17,10,0,68
7086361926,2016-04-17,11,0,68
7086361926,2016-04-17,12,0,68
7086361926,2016-04-17,13,0,68
7086361926,2016-04-17,14,0,68
7086361926,2016-04-17,15,0,68
7086361926,2016-04-17,16,0,68
7086361926,2016-04-17,17,0,68
7086361926,2016-04-17,18,0,68
7086361926,2016-04-17,19,0,68
7086361926,2016-04-17,20,0,68
7086361926,2016-04-17,21,0,68
7086361926,2016-04-17,22,0,68
7086361926,2016-04-17,23,0,68
7086361926,2016-04-18,0,0,68
7086361926,2016-04-18,1,0,68
7086361926,2016-04-18,2,0,68
7086361926,2016-04-18,3,0,68
7086361926,2016-04-18,4,0,68
7086361926,2016-04-18,5,0,68
7086361926,2016-04-18,6,0,68
7086361926,2016-04-18,7,593,131
7086361926,2016-04-18,8,356,109
7086361926,2016-04-18,9,56,79
7086361926,2016-04-18,10,193,82
7086361926,2016-04-18,11,0,69
7086361926,2016-04-18,12,3837,306
7086361926,2016-04-18,13,0,71
7086361926,2016-04-18,14,237,87
7086361926,2016-04-18,15,0,69
7086361926,2016-04-18,16,826,138
7086361926,2016-04-18,17,1128,404
7086361926,2016-04-18,18,2455,324
7086361926,2016-04-18,19,73,91
7086361926,2016-04-18,20,0,82
7086361926,2016-04-18,21,67,81
7086361926,2016-04-18,22,6,76
7086361926,2016-04-18,23,0,69
7086361926,2016-04-19,0,14,70
7086361926,2016-04-19,1,0,68
7086361926,2016-04-19,2,0,68
7086361926,2016-04-19,3,0,68
7086361926,2016-04-19,4,0,68
7086361926,2016-04-19,5,0,68
7086361926,2016-04-19,6,0,69
7086361926,2016-04-19,7,282,116
7086361926,2016-04-19,8,159,88
7086361926,2016-04-19,9,0,70
7086361926,2016-04-19,10,197,84
7086361926,2016-04-19,11,31,73
7086361926,2016-04-19,12,158,86
7086361926,2016-04-19,13,4141,328
7086361926,2016-04-19,14,0,79
7086361926,2016-04-19,15,34,74
7086361926,2016-04-19,16,777,135
7086361926,2016-04-19,17,955,383
7086361926,2016-04-19,18,2766,344
7086361926,2016-04-19,19,973,281
7086361926,2016-04-19,20,0,87
7086361926,2016-04-19,21,88,84
7086361926,2016-04-19,22,106,83
7086361926,2016-04-19,23,7,71
7086361926,2016-04-20,0,0,68
7086361926,2016-04-20,1,0,68
7086361926,2016-04-20,2,0,68
7086361926,2016-04-20,3,0,68
7086361926,2016-04-20,4,0,68
7086361926,2016-04-20,5,0,68
7086361926,2016-04-20,6,10,72
7086361926,2016-04-20,7,372,129
7086361926,2016-04-20,8,133,91
7086361926,2016-04-20,9,194,89
7086361926,2016-04-20,10,180,81
7086361926,2016-04-20,11,30,73
7086361926,2016-04-20,12,167,88
7086361926,2016-04-20,13,4286,332
7086361926,2016-04-20,14,101,82
7086361926,2016-04-20,15,197,87
7086361926,2016-04-20,16,816,141
7086361926,2016-04-20,17,6357,633
7086361926,2016-04-20,18,863,182
7086361926,2016-04-20,19,180,128
7086361926,2016-04-20,20,286,119
7086361926,2016-04-20,21,98,92
7086361926,2016-04-20,22,55,90
7086361926,2016-04-20,23,40,80
7086361926,2016-04-21,0,48,79
7086361926,2016-04-21,1,6,70
7086361926,2016-04-21,2,0,68
7086361926,2016-04-21,3,0,69
7086361926,2016-04-21,4,0,68
7086361926,2016-04-21,5,0,68
7086361926,2016-04-21,6,34,76
7086361926,2016-04-21,7,449,123
7086361926,2016-04-21,8,49,78
7086361926,2016-04-21,9,42,72
7086361926,2016-04-21,10,179,81
7086361926,2016-04-21,11,196,82
7086361926,2016-04-21,12,80,77
7086361926,2016-04-21,13,1716,173
7086361926,2016-04-21,14,2530,233
7086361926,2016-04-21,15,37,74
7086361926,2016-04-21,16,956,133
7086361926,2016-04-21,17,918,139
7086361926,2016-04-21,18,198,94
7086361926,2016-04-21,19,8,74
7086361926,2016-04-21,20,439,122
7086361926,2016-04-21,21,698,139
7086361926,2016-04-21,22,629,161
7086361926,2016-04-21,23,257,112
7086361926,2016-04-22,0,0,68
7086361926,2016-04-22,1,0,68
7086361926,2016-04-22,2,0,68
7086361926,2016-04-22,3,0,68
7086361926,2016-04-22,4,0,68
7086361926,2016-04-22,5,0,68
7086361926,2016-04-22,6,9,71
7086361926,2016-04-22,7,729,155
7086361926,2016-04-22,8,421,112
7086361926,2016-04-22,9,0,69
7086361926,2016-04-22,10,545,117
7086361926,2016-04-22,11,357,107
7086361926,2016-04-22,12,353,102
7086361926,2016-04-22,13,125,79
7086361926,2016-04-22,14,138,79
7086361926,2016-04-22,15,323,97
7086361926,2016-04-22,16,955,139
7086361926,2016-04-22,17,892,384
7086361926,2016-04-22,18,2810,344
7086361926,2016-04-22,19,1595,234
7086361926,2016-04-22,20,59,93
7086361926,2016-04-22,21,422,116
7086361926,2016-04-22,22,0,68
7086361926,2016-04-22,23,0,68
7086361926,2016-04-23,0,0,68
7086361926,2016-04-23,1,0,68
7086361926,2016-04-23,2,0,68
7086361926,2016-04-23,3,0,68
7086361926,2016-04-23,4,0,68
7086361926,2016-04-23,5,0,68
7086361926,2016-04-23,6,0,68
7086361926,2016-04-23,7,0,68
7086361926,2016-04-23,8,0,68
7086361926,2016-04-23,9,0,68
7086361926,2016-04-23,10,0,68
7086361926,2016-04-23,11,0,68
7086361926,2016-04-23,12,7,73
7086361926,2016-04-23,13,198,93
7086361926,2016-04-23,14,1594,183
7086361926,2016-04-23,15,362,113
7086361926,2016-04-23,16,347,100
7086361926,2016-04-23,17,8,84
7086361926,2016-04-23,18,0,81
7086361926,2016-04-23,19,24,88
7086361926,2016-04-23,20,13,84
7086361926,2016-04-23,21,82,89
7086361926,2016-04-23,22,122,87
7086361926,2016-04-23,23,54,75
7086361926,2016-04-24,0,4,71
7086361926,2016-04-24,1,0,68
7086361926,2016-04-24,2,0,68
7086361926,2016-04-24,3,0,68
7086361926,2016-04-24,4,0,68
7086361926,2016-04-24,5,0,68
7086361926,2016-04-24,6,0,68
7086361926,2016-04-24,7,0,68
7086361926,2016-04-24,8,0,68
7086361926,2016-04-24,9,0,68
7086361926,2016-04-24,10,0,68
7086361926,2016-04-24,11,0,68
7086361926,2016-04-24,12,163,89
7086361926,2016-04-24,13,0,72
7086361926,2016-04-24,14,494,138
7086361926,2016-04-24,15,1454,178
7086361926,2016-04-24,16,136,90
7086361926,2016-04-24,17,0,75
7086361926,2016-04-24,18,517,137
7086361926,2016-04-24,19,546,144
7086361926,2016-04-24,20,8,73
7086361926,2016-04-24,21,69,78
7086361926,2016-04-24,22,129,86
7086361926,2016-04-24,23,0,69
7086361926,2016-04-25,0,0,68
7086361926,2016-04-25,1,0,69
7086361926,2016-04-25,2,0,68
7086361926,2016-04-25,3,0,68
7086361926,2016-04-25,4,0,68
7086361926,2016-04-25,5,0,68
7086361926,2016-04-25,6,0,69
7086361926,2016-04-25,7,717,152
7086361926,2016-04-25,8,0,72
7086361926,2016-04-25,9,41,71
7086361926,2016-04-25,10,201,83
7086361926,2016-04-25,11,184,84
7086361926,2016-04-25,12,90,79
7086361926,2016-04-25,13,3609,297
7086361926,2016-04-25,14,0,69
7086361926,2016-04-25,15,29,74
7086361926,2016-04-25,16,840,134
7086361926,2016-04-25,17,1303,379
7086361926,2016-04-25,18,2679,341
7086361926,2016-04-25,19,217,108
7086361926,2016-04-25,20,151,110
7086361926,2016-04-25,21,7,79
7086361926,2016-04-25,22,23,76
7086361926,2016-04-25,23,0,68
7086361926,2016-04-26,0,0,68
7086361926,2016-04-26,1,4,70
7086361926,2016-04-26,2,11,69
7086361926,2016-04-26,3,0,68
7086361926,2016-04-26,4,0,68
7086361926,2016-04-26,5,0,68
7086361926,2016-04-26,6,9,71
7086361926,2016-04-26,7,472,136
7086361926,2016-04-26,8,114,87
7086361926,2016-04-26,9,0,69
7086361926,2016-04-26,10,234,86
7086361926,2016-04-26,11,195,84
7086361926,2016-04-26,12,392,119
7086361926,2016-04-26,13,2837,249
7086361926,2016-04-26,14,1380,154
7086361926,2016-04-26,15,191,86
7086361926,2016-04-26,16,967,148
7086361926,2016-04-26,17,894,341
7086361926,2016-04-26,18,2459,335
7086361926,2016-04-26,19,193,108
7086361926,2016-04-26,20,12,84
7086361926,2016-04-26,21,0,71
7086361926,2016-04-26,22,14,73
7086361926,2016-04-26,23,0,68
7086361926,2016-04-27,0,0,68
7086361926,2016-04-27,1,8,70
7086361926,2016-04-27,2,0,68
7086361926,2016-04-27,3,0,68
7086361926,2016-04-27,4,0,68
7086361926,2016-04-27,5,0,68
7086361926,2016-04-27,6,0,69
7086361926,2016-04-27,7,379,127
7086361926,2016-04-27,8,120,82
7086361926,2016-04-27,9,202,86
7086361926,2016-04-27,10,0,69
7086361926,2016-04-27,11,162,81
7086361926,2016-04-27,12,149,83
7086361926,2016-04-27,13,614,106
7086361926,2016-04-27,14,726,119
7086361926,2016-04-27,15,39,73
7086361926,2016-04-27,16,934,134
7086361926,2016-04-27,17,6025,566
7086361926,2016-04-27,18,792,186
7086361926,2016-04-27,19,28,83
7086361926,2016-04-27,20,376,132
7086361926,2016-04-27,21,216,111
7086361926,2016-04-27,22,289,97
7086361926,2016-04-27,23,48,79
7086361926,2016-04-28,0,784,138
7086361926,2016-04-28,1,0,68
7086361926,2016-04-28,2,0,68
7086361926,2016-04-28,3,0,68
7086361926,2016-04-28,4,0,68
7086361926,2016-04-28,5,0,68
7086361926,2016-04-28,6,14,72
7086361926,2016-04-28,7,426,132
7086361926,2016-04-28,8,214,100
7086361926,2016-04-28,9,41,78
7086361926,2016-04-28,10,188,84
7086361926,2016-04-28,11,0,69
7086361926,2016-04-28,12,137,88
7086361926,2016-04-28,13,3859,299
7086361926,2016-04-28,14,638,129
7086361926,2016-04-28,15,151,84
7086361926,2016-04-28,16,902,142
7086361926,2016-04-28,17,1363,376
7086361926,2016-04-28,18,2424,288
7086361926,2016-04-28,19,17,79
7086361926,2016-04-28,20,85,81
7086361926,2016-04-28,21,269,105
7086361926,2016-04-28,22,63,106
7086361926,2016-04-28,23,0,68
7086361926,2016-04-29,0,0,68
7086361926,2016-04-29,1,0,68
7086361926,2016-04-29,2,0,68
7086361926,2016-04-29,3,0,68
7086361926,2016-04-29,4,0,68
7086361926,2016-04-29,5,0,68
7086361926,2016-04-29,6,0,68
7086361926,2016-04-29,7,616,152
7086361926,2016-04-29,8,172,96
7086361926,2016-04-29,9,285,101
7086361926,2016-04-29,10,0,71
7086361926,2016-04-29,11,199,83
7086361926,2016-04-29,12,202,88
7086361926,2016-04-29,13,2225,211
7086361926,2016-04-29,14,0,69
7086361926,2016-04-29,15,161,84
7086361926,2016-04-29,16,1013,143
7086361926,2016-04-29,17,1093,370
7086361926,2016-04-29,18,1060,180
7086361926,2016-04-29,19,198,108
7086361926,2016-04-29,20,119,91
7086361926,2016-04-29,21,285,97
7086361926,2016-04-29,22,245,113
7086361926,2016-04-29,23,8,82
7086361926,2016-04-30,0,38,89
7086361926,2016-04-30,1,291,133
7086361926,2016-04-30,2,0,70
7086361926,2016-04-30,3,0,71
7086361926,2016-04-30,4,0,69
7086361926,2016-04-30,5,0,68
7086361926,2016-04-30,6,0,68
7086361926,2016-04-30,7,0,68
7086361926,2016-04-30,8,0,68
7086361926,2016-04-30,9,0,71
7086361926,2016-04-30,10,627,138
7086361926,2016-04-30,11,609,132
7086361926,2016-04-30,12,2636,235
7086361926,2016-04-30,13,287,114
7086361926,2016-04-30,14,600,144
7086361926,2016-04-30,15,2508,233
7086361926,2016-04-30,16,947,155
7086361926,2016-04-30,17,726,134
7086361926,2016-04-30,18,502,119
7086361926,2016-04-30,19,923,156
7086361926,2016-04-30,20,1290,173
7086361926,2016-04-30,21,817,152
7086361926,2016-04-30,22,295,114
7086361926,2016-04-30,23,1464,223
7086361926,2016-05-01,0,68,84
7086361926,2016-05-01,1,0,68
7086361926,2016-05-01,2,5,69
7086361926,2016-05-01,3,0,69
7086361926,2016-05-01,4,0,68
7086361926,2016-05-01,5,0,68
7086361926,2016-05-01,6,0,68
7086361926,2016-05-01,7,426,112
7086361926,2016-05-01,8,2824,245
7086361926,2016-05-01,9,247,104
7086361926,2016-05-01,10,2391,238
7086361926,2016-05-01,11,200,93
7086361926,2016-05-01,12,548,130
7086361926,2016-05-01,13,1481,187
7086361926,2016-05-01,14,1305,201
7086361926,2016-05-01,15,643,134
7086361926,2016-05-01,16,0,68
7086361926,2016-05-01,17,0,68
7086361926,2016-05-01,18,1105,139
7086361926,2016-05-01,19,293,108
7086361926,2016-05-01,20,456,152
7086361926,2016-05-01,21,144,93
7086361926,2016-05-01,22,133,83
7086361926,2016-05-01,23,106,78
7086361926,2016-05-02,0,0,70
7086361926,2016-05-02,1,0,68
7086361926,2016-05-02,2,0,68
7086361926,2016-05-02,3,0,68
7086361926,2016-05-02,4,0,68
7086361926,2016-05-02,5,0,68
7086361926,2016-05-02,6,74,77
7086361926,2016-05-02,7,508,135
7086361926,2016-05-02,8,32,76
7086361926,2016-05-02,9,187,81
7086361926,2016-05-02,10,92,78
7086361926,2016-05-02,11,34,73
7086361926,2016-05-02,12,229,93
7086361926,2016-05-02,13,3575,292
7086361926,2016-05-02,14,0,73
7086361926,2016-05-02,15,219,95
7086361926,2016-05-02,16,842,141
7086361926,2016-05-02,17,1426,398
7086361926,2016-05-02,18,2592,326
7086361926,2016-05-02,19,130,95
7086361926,2016-05-02,20,0,83
7086361926,2016-05-02,21,0,72
7086361926,2016-05-02,22,106,89
7086361926,2016-05-02,23,6,70
7086361926,2016-05-03,0,0,69
7086361926,2016-05-03,1,0,68
7086361926,2016-05-03,2,0,69
7086361926,2016-05-03,3,0,68
7086361926,2016-05-03,4,0,68
7086361926,2016-05-03,5,0,68
7086361926,2016-05-03,6,13,71
7086361926,2016-05-03,7,229,108
7086361926,2016-05-03,8,0,73
7086361926,2016-05-03,9,213,85
7086361926,2016-05-03,10,160,84
7086361926,2016-05-03,11,139,79
7086361926,2016-05-03,12,151,86
7086361926,2016-05-03,13,3619,290
7086361926,2016-05-03,14,210,85
7086361926,2016-05-03,15,227,91
7086361926,2016-05-03,16,819,135
7086361926,2016-05-03,17,1219,390
7086361926,2016-05-03,18,1889,252
7086361926,2016-05-03,19,42,88
7086361926,2016-05-03,20,267,102
7086361926,2016-05-03,21,628,135
7086361926,2016-05-03,22,135,82
7086361926,2016-05-03,23,328,109
7086361926,2016-05-04,0,0,68
7086361926,2016-05-04,1,0,68
7086361926,2016-05-04,2,0,68
7086361926,2016-05-04,3,0,68
7086361926,2016-05-04,4,0,68
7086361926,2016-05-04,5,0,68
7086361926,2016-05-04,6,20,72
7086361926,2016-05-04,7,309,109
7086361926,2016-05-04,8,141,80
7086361926,2016-05-04,9,48,74
7086361926,2016-05-04,10,165,84
7086361926,2016-05-04,11,34,74
7086361926,2016-05-04,12,317,99
7086361926,2016-05-04,13,1398,159
7086361926,2016-05-04,14,39,73
7086361926,2016-05-04,15,218,84
7086361926,2016-05-04,16,904,141
7086361926,2016-05-04,17,6091,590
7086361926,2016-05-04,18,877,172
7086361926,2016-05-04,19,262,113
7086361926,2016-05-04,20,0,81
7086361926,2016-05-04,21,30,85
7086361926,2016-05-04,22,127,87
7086361926,2016-05-04,23,8,70
7086361926,2016-05-05,0,0,68
7086361926,2016-05-05,1,0,68
7086361926,2016-05-05,2,0,68
7086361926,2016-05-05,3,0,68
7086361926,2016-05-05,4,0,68
7086361926,2016-05-05,5,0,68
7086361926,2016-05-05,6,0,68
7086361926,2016-05-05,7,389,123
7086361926,2016-05-05,8,387,109
7086361926,2016-05-05,9,0,70
7086361926,2016-05-05,10,157,85
7086361926,2016-05-05,11,265,89
7086361926,2016-05-05,12,66,79
7086361926,2016-05-05,13,4946,384
7086361926,2016-05-05,14,25,87
7086361926,2016-05-05,15,71,82
7086361926,2016-05-05,16,519,116
7086361926,2016-05-05,17,556,130
7086361926,2016-05-05,18,187,97
7086361926,2016-05-05,19,143,91
7086361926,2016-05-05,20,451,114
7086361926,2016-05-05,21,82,78
7086361926,2016-05-05,22,181,88
7086361926,2016-05-05,23,100,84
7086361926,2016-05-06,0,45,75
7086361926,2016-05-06,1,205,90
7086361926,2016-05-06,2,0,68
7086361926,2016-05-06,3,0,69
7086361926,2016-05-06,4,0,68
7086361926,2016-05-06,5,0,68
7086361926,2016-05-06,6,17,72
